id,autor,conteudo,data,reacoes,tem_anexo,menciona_alguem,mentioned_users,reply_to_id,message_length
1367610450895962153,wesleydsg,"Simmm, o Marvel rivals nem roda no meu PC pq precisa de 16 de ram",2025-05-01 18:15:40,0,False,True,elverton,1.3676033948812577e+18,65
1367610266413437062,wesleydsg,KKKKKK,2025-05-01 18:14:56,0,False,False,,,6
1367610258452643850,wesleydsg,Eu lembro q quando eu era menor e comecei a jogar eu tinha trauma de uns bonecos pq era impossível,2025-05-01 18:14:54,0,False,False,,,98
1367610174088413317,wesleydsg,Bom dms,2025-05-01 18:14:34,0,False,False,,,7
1367610167285256315,wesleydsg,OO,2025-05-01 18:14:32,0,False,True,elverton,1.3676031873343857e+18,2
1367604115059904673,elverton,diablo? warcraft?,2025-05-01 17:50:29,0,False,True,wesleydsg,1.3675433908911475e+18,17
1367603821278269632,elverton,de vez em quando jogo uns jogos de tabuleiro online tipo Lords of Waterdeep e Terraforming  no boardgamearena (https://boardgamearena.com/),2025-05-01 17:49:19,0,False,False,,,139
1367603394881257612,elverton,ouvi falar do marvel rivals. Difícil é tempo para aprender múltiplos jogos 🙂,2025-05-01 17:47:38,0,False,False,,,76
1367603187334385714,elverton,segunda partida com bot 🙂,2025-05-01 17:46:48,0,True,False,,,25
1367543497653223556,wesleydsg,minecraft periodo passado,2025-05-01 13:49:37,0,False,False,,,25
1367543422365466624,wesleydsg,teve R.E.P.O,2025-05-01 13:49:19,0,False,False,,,12
1367543390891147428,wesleydsg,de vez em quando a gente jogar algum jogo piratex tbm,2025-05-01 13:49:12,0,False,True,elverton,1.3673040473543148e+18,53
1367500206085771427,pdrohd,<:discorfort:1336853197565857914>,2025-05-01 10:57:36,0,False,False,,,33
1367500185055264863,pdrohd,r o c k e t  l e a g u e,2025-05-01 10:57:31,0,False,False,,,24
1367405104759570523,bolinouli,eu atualmente to jogando bastante marvel rivals e splitgate,2025-05-01 04:39:42,0,False,True,elverton,1.3673040473543148e+18,59
1367366833954619393,carrocho,mas tem o marvel rivals e overwatch tbm,2025-05-01 02:07:37,0,False,False,,,39
1367366637140967514,carrocho,de tudo um pouco,2025-05-01 02:06:50,0,False,True,elverton,1.3673040473543148e+18,16
1367304047354314785,elverton,vocês costumam jogar algum outro jogo?,2025-04-30 21:58:08,0,False,False,,,38
1367303938331639858,elverton,Hoje também não daria pra mim. Tenho que sair daqui a pouco. Dependendo amanhã rola. Vou aproveitar e instalar amanhã durante o dia,2025-04-30 21:57:42,0,False,False,,,131
1367303516367884348,wesleydsg,Amanhã de noite deve dar tbm,2025-04-30 21:56:01,0,False,False,,,28
1367303442258989077,wesleydsg,"Aaa, hj n dava pra mim, mas blz",2025-04-30 21:55:43,0,False,False,,,31
1367303354426064896,elverton,quarta a noite pra mim costuma ser um bom dia. Mas me chamem ai quando forem jogar,2025-04-30 21:55:22,0,False,False,,,82
1367303331323580448,wesleydsg,Tá mais q certo KKKKK,2025-04-30 21:55:17,0,False,True,elverton,1.3673026060280177e+18,21
1367302733933056103,elverton,vai virar coach então,2025-04-30 21:52:55,0,False,True,bolinouli,1.3672985137965957e+18,21
1367302606028017754,elverton,"esse é o meu conhecimento em lol -- pra ser sincero, nunca instalei 🙂",2025-04-30 21:52:24,0,False,True,wesleydsg,1.367297943610327e+18,69
1367302045232791685,pdrohd,não tem jeito,2025-04-30 21:50:10,0,False,False,,,13
1367302035048894597,pdrohd,kkkkk eu não encosto mas vou ter que spectar essa daí,2025-04-30 21:50:08,0,False,True,wesleydsg,1.3672978616368538e+18,53
1367299884176117791,carrocho,dps disso eu mal joguei kkkkkkkk,2025-04-30 21:41:35,0,False,False,,,32
1367299754119139329,wesleydsg,Cara tá escondendo jogo,2025-04-30 21:41:04,0,False,False,,,23
1367299721470808269,wesleydsg,"Mentira, ele jogou campeonato de lol da glitch",2025-04-30 21:40:56,0,False,False,,,46
1367299301642076376,carrocho,<@511035199816204288> vai animar tbm?,2025-04-30 21:39:16,0,False,True,zeroplank,,37
1367299254971793438,carrocho,"ta bom, eu sei só o basico",2025-04-30 21:39:05,0,False,True,wesleydsg,1.367299056522498e+18,26
1367299114944958555,wesleydsg,Só falta entrar pra igreja universal,2025-04-30 21:38:32,0,False,False,,,36
1367299056522498159,wesleydsg,Tô um bom tempo sem encostar no lol tbm 🙏,2025-04-30 21:38:18,0,False,False,,,41
1367298977346883644,wesleydsg,Sou nd,2025-04-30 21:37:59,0,False,True,bolinouli,1.3672985137965957e+18,6
1367298729152872650,carrocho,só pra avisar q nunca joguei dota tbm kkkkkk,2025-04-30 21:37:00,0,False,True,wesleydsg,1.367297943610327e+18,44
1367298647569469451,carrocho,realmente,2025-04-30 21:36:40,0,False,True,bolinouli,1.3672985137965957e+18,9
1367298513796595753,bolinouli,mas o wesley é profissional,2025-04-30 21:36:08,0,False,False,,,27
1367298483840745562,bolinouli,eu abandonei o lol faz muito tempo,2025-04-30 21:36:01,0,False,True,elverton,1.367288586172367e+18,34
1367298229938421831,carrocho,Animo qualquer dia tbm,2025-04-30 21:35:01,0,False,False,,,22
1367298057116454934,wesleydsg,Por mim pode ser qualquer dia da semana de noite,2025-04-30 21:34:19,0,False,False,,,48
